transcriptID_trim,log2FoldChange
TRINITY_DN9215_c0_g1::TRINITY_DN9215_c0_g1_i6,0.530688778607881
TRINITY_DN9215_c0_g1::TRINITY_DN9215_c0_g1_i22,0.530688778607881
TRINITY_DN15247_c0_g1::TRINITY_DN15247_c0_g1_i1,0.942828762376916
TRINITY_DN7435_c0_g1::TRINITY_DN7435_c0_g1_i11,-1.57016009252561
TRINITY_DN3662_c2_g1::TRINITY_DN3662_c2_g1_i13,-0.603251925963405
TRINITY_DN878_c0_g1::TRINITY_DN878_c0_g1_i11,0.728244921071961
TRINITY_DN605_c0_g1::TRINITY_DN605_c0_g1_i6,-0.601658839380413
TRINITY_DN513_c1_g1::TRINITY_DN513_c1_g1_i15,0.298706814001628
TRINITY_DN842_c0_g1::TRINITY_DN842_c0_g1_i10,-0.824798990659339
TRINITY_DN4902_c0_g1::TRINITY_DN4902_c0_g1_i25,-0.285908218020053
TRINITY_DN4902_c0_g1::TRINITY_DN4902_c0_g1_i2,-0.285908218020053
TRINITY_DN51973_c0_g1::TRINITY_DN51973_c0_g1_i10,1.15470115521174
TRINITY_DN52811_c0_g1::TRINITY_DN52811_c0_g1_i14,0.756146575228299
TRINITY_DN52811_c0_g1::TRINITY_DN52811_c0_g1_i19,0.756146575228299
TRINITY_DN6655_c0_g2::TRINITY_DN6655_c0_g2_i5,-0.825817021025285
TRINITY_DN6655_c0_g2::TRINITY_DN6655_c0_g2_i2,-0.825817021025285
TRINITY_DN790_c2_g1::TRINITY_DN790_c2_g1_i5,-0.268373466096979
TRINITY_DN3095_c0_g1::TRINITY_DN3095_c0_g1_i11,-0.315956732326887
TRINITY_DN7935_c0_g1::TRINITY_DN7935_c0_g1_i1,2.98298541490749
TRINITY_DN807_c3_g1::TRINITY_DN807_c3_g1_i13,0.451173927502906
TRINITY_DN20742_c0_g1::TRINITY_DN20742_c0_g1_i2,-0.486675254251549
TRINITY_DN3095_c0_g1::TRINITY_DN3095_c0_g1_i4,-0.315956732326887
TRINITY_DN5827_c0_g2::TRINITY_DN5827_c0_g2_i2,0.889760550391314
TRINITY_DN8899_c0_g1::TRINITY_DN8899_c0_g1_i8,-0.724383308598135
TRINITY_DN1256_c0_g1::TRINITY_DN1256_c0_g1_i3,-0.265461685852713
TRINITY_DN10681_c0_g1::TRINITY_DN10681_c0_g1_i20,0.711263703329235
TRINITY_DN14770_c0_g1::TRINITY_DN14770_c0_g1_i6,-0.408836752776493
TRINITY_DN14770_c0_g1::TRINITY_DN14770_c0_g1_i12,-0.408836752776493
TRINITY_DN3731_c0_g1::TRINITY_DN3731_c0_g1_i1,-0.238565822376595
TRINITY_DN14770_c0_g1::TRINITY_DN14770_c0_g1_i7,-0.408836752776493
TRINITY_DN10681_c0_g1::TRINITY_DN10681_c0_g1_i26,0.711263703329235
TRINITY_DN7925_c0_g1::TRINITY_DN7925_c0_g1_i12,-0.740503066937827
TRINITY_DN10432_c0_g2::TRINITY_DN10432_c0_g2_i1,0.450434480573987
TRINITY_DN766_c0_g1::TRINITY_DN766_c0_g1_i8,-0.524397024159943
TRINITY_DN1232_c0_g1::TRINITY_DN1232_c0_g1_i1,-0.247340189459432
TRINITY_DN69105_c0_g2::TRINITY_DN69105_c0_g2_i4,0.481451481751548
TRINITY_DN1681_c0_g1::TRINITY_DN1681_c0_g1_i3,-0.243967462773284
TRINITY_DN8135_c0_g1::TRINITY_DN8135_c0_g1_i12,-0.696893733048721
TRINITY_DN1231_c0_g1::TRINITY_DN1231_c0_g1_i31,-0.556699673315821
TRINITY_DN30254_c0_g1::TRINITY_DN30254_c0_g1_i13,-2.41955513869328
TRINITY_DN630_c0_g1::TRINITY_DN630_c0_g1_i8,0.317185424004216
TRINITY_DN652_c0_g1::TRINITY_DN652_c0_g1_i12,0.611452301358421
TRINITY_DN4431_c0_g1::TRINITY_DN4431_c0_g1_i6,-0.214790374543162
TRINITY_DN6463_c0_g1::TRINITY_DN6463_c0_g1_i1,-0.424742511865877
TRINITY_DN2436_c2_g1::TRINITY_DN2436_c2_g1_i7,0.241919765473295
TRINITY_DN2436_c2_g1::TRINITY_DN2436_c2_g1_i1,0.241919765473295
TRINITY_DN4074_c0_g1::TRINITY_DN4074_c0_g1_i28,1.00385908802528
TRINITY_DN3576_c0_g1::TRINITY_DN3576_c0_g1_i11,-0.394132474053943
TRINITY_DN2220_c3_g1::TRINITY_DN2220_c3_g1_i2,-0.539704697078787
TRINITY_DN6922_c0_g1::TRINITY_DN6922_c0_g1_i2,1.14835176124189
TRINITY_DN11187_c0_g1::TRINITY_DN11187_c0_g1_i6,-0.322402691572097
TRINITY_DN7372_c0_g1::TRINITY_DN7372_c0_g1_i3,-0.199939885334388
TRINITY_DN5862_c0_g1::TRINITY_DN5862_c0_g1_i2,-0.266581647475141
TRINITY_DN11187_c0_g1::TRINITY_DN11187_c0_g1_i2,-0.322402691572097
TRINITY_DN5523_c1_g1::TRINITY_DN5523_c1_g1_i11,-0.7083623238107
TRINITY_DN3715_c0_g1::TRINITY_DN3715_c0_g1_i1,0.315839117811587
TRINITY_DN3858_c0_g1::TRINITY_DN3858_c0_g1_i39,1.29138689732516
TRINITY_DN2107_c0_g1::TRINITY_DN2107_c0_g1_i10,0.806971331496152
TRINITY_DN3786_c0_g1::TRINITY_DN3786_c0_g1_i1,-0.548365868430588
TRINITY_DN9764_c0_g1::TRINITY_DN9764_c0_g1_i5,-1.52362731023784
TRINITY_DN8639_c0_g1::TRINITY_DN8639_c0_g1_i12,0.56368421512566
TRINITY_DN17423_c0_g1::TRINITY_DN17423_c0_g1_i4,0.971637589643176
TRINITY_DN17423_c0_g1::TRINITY_DN17423_c0_g1_i1,0.971637589643176
TRINITY_DN9159_c0_g1::TRINITY_DN9159_c0_g1_i7,0.512415512986937
TRINITY_DN10545_c0_g1::TRINITY_DN10545_c0_g1_i2,0.79843641746076
TRINITY_DN6885_c1_g1::TRINITY_DN6885_c1_g1_i8,-0.42878445149303
TRINITY_DN12306_c0_g1::TRINITY_DN12306_c0_g1_i6,-0.853665882881044
TRINITY_DN13342_c0_g1::TRINITY_DN13342_c0_g1_i1,0.335247216875944
TRINITY_DN3002_c0_g1::TRINITY_DN3002_c0_g1_i1,-0.405426707041438
TRINITY_DN7292_c0_g1::TRINITY_DN7292_c0_g1_i12,0.519089762096564
TRINITY_DN6753_c0_g1::TRINITY_DN6753_c0_g1_i12,0.629272469275607
TRINITY_DN7292_c0_g1::TRINITY_DN7292_c0_g1_i5,0.519089762096564
TRINITY_DN3425_c0_g1::TRINITY_DN3425_c0_g1_i4,0.944833516815619
TRINITY_DN4543_c0_g1::TRINITY_DN4543_c0_g1_i15,0.13654245927179
TRINITY_DN4435_c0_g1::TRINITY_DN4435_c0_g1_i22,0.821824060133406
TRINITY_DN16952_c0_g1::TRINITY_DN16952_c0_g1_i2,0.524319628624173
TRINITY_DN4962_c0_g1::TRINITY_DN4962_c0_g1_i2,-1.44541190171823
TRINITY_DN9060_c0_g1::TRINITY_DN9060_c0_g1_i1,0.444921122783848
TRINITY_DN92456_c0_g1::TRINITY_DN92456_c0_g1_i3,0.580373462684851
TRINITY_DN9598_c0_g1::TRINITY_DN9598_c0_g1_i5,-0.637773284828579
TRINITY_DN7954_c0_g1::TRINITY_DN7954_c0_g1_i6,-0.37592360391195
TRINITY_DN781_c0_g1::TRINITY_DN781_c0_g1_i25,0.881332557059688
TRINITY_DN2566_c0_g2::TRINITY_DN2566_c0_g2_i2,-1.02790927562889
TRINITY_DN11272_c0_g2::TRINITY_DN11272_c0_g2_i1,0.683680160943383
TRINITY_DN5829_c0_g1::TRINITY_DN5829_c0_g1_i13,0.295923021019106
TRINITY_DN5007_c0_g1::TRINITY_DN5007_c0_g1_i3,-0.233021437365588
TRINITY_DN1983_c0_g1::TRINITY_DN1983_c0_g1_i10,0.383177942406696
TRINITY_DN2201_c0_g1::TRINITY_DN2201_c0_g1_i11,-0.270708183108769
TRINITY_DN6502_c1_g1::TRINITY_DN6502_c1_g1_i10,0.312065525283055
TRINITY_DN2201_c0_g1::TRINITY_DN2201_c0_g1_i20,-0.270708183108769
TRINITY_DN3834_c1_g1::TRINITY_DN3834_c1_g1_i1,-0.959440245311138
TRINITY_DN14939_c0_g1::TRINITY_DN14939_c0_g1_i17,-0.426251757415299
TRINITY_DN6177_c0_g1::TRINITY_DN6177_c0_g1_i11,0.577464466496019
TRINITY_DN58103_c1_g1::TRINITY_DN58103_c1_g1_i11,0.745713869996359
TRINITY_DN14353_c0_g2::TRINITY_DN14353_c0_g2_i1,0.892665952069843
TRINITY_DN36507_c0_g1::TRINITY_DN36507_c0_g1_i2,-0.596276472958419
TRINITY_DN6211_c0_g1::TRINITY_DN6211_c0_g1_i18,-0.648808801832469
TRINITY_DN6594_c0_g1::TRINITY_DN6594_c0_g1_i36,-0.315343324612235
TRINITY_DN1289_c0_g1::TRINITY_DN1289_c0_g1_i9,-0.411502768247968
TRINITY_DN3683_c0_g1::TRINITY_DN3683_c0_g1_i1,0.317641423357681
TRINITY_DN9868_c0_g1::TRINITY_DN9868_c0_g1_i4,-0.235259018424195
TRINITY_DN1151_c1_g1::TRINITY_DN1151_c1_g1_i1,0.678788884918257
TRINITY_DN5168_c0_g1::TRINITY_DN5168_c0_g1_i2,-0.276845812508839
TRINITY_DN565_c0_g1::TRINITY_DN565_c0_g1_i1,0.500345110347925
TRINITY_DN14747_c0_g1::TRINITY_DN14747_c0_g1_i5,-0.872940525896233
TRINITY_DN7637_c0_g2::TRINITY_DN7637_c0_g2_i2,0.35439466029028
TRINITY_DN35596_c0_g2::TRINITY_DN35596_c0_g2_i2,1.16853521671486
TRINITY_DN6508_c0_g1::TRINITY_DN6508_c0_g1_i10,0.556067879785692
TRINITY_DN30939_c0_g1::TRINITY_DN30939_c0_g1_i1,0.656560906672169
TRINITY_DN22038_c0_g2::TRINITY_DN22038_c0_g2_i4,0.779693339909614
TRINITY_DN14353_c0_g1::TRINITY_DN14353_c0_g1_i10,0.960192784721299
TRINITY_DN8268_c0_g1::TRINITY_DN8268_c0_g1_i2,-0.510000991545635
TRINITY_DN15373_c0_g1::TRINITY_DN15373_c0_g1_i3,-0.303748731749092
TRINITY_DN15373_c0_g1::TRINITY_DN15373_c0_g1_i11,-0.303748731749092
TRINITY_DN3211_c1_g1::TRINITY_DN3211_c1_g1_i11,-0.214824951427373
TRINITY_DN6806_c0_g1::TRINITY_DN6806_c0_g1_i8,0.749443551128191
TRINITY_DN6743_c0_g1::TRINITY_DN6743_c0_g1_i2,-0.317276428645143
TRINITY_DN15373_c0_g1::TRINITY_DN15373_c0_g1_i24,-0.303748731749092
TRINITY_DN15373_c0_g1::TRINITY_DN15373_c0_g1_i16,-0.303748731749092
TRINITY_DN6743_c0_g1::TRINITY_DN6743_c0_g1_i6,-0.317276428645143
TRINITY_DN6743_c0_g1::TRINITY_DN6743_c0_g1_i12,-0.317276428645143
TRINITY_DN15373_c0_g1::TRINITY_DN15373_c0_g1_i1,-0.303748731749092
TRINITY_DN12632_c0_g1::TRINITY_DN12632_c0_g1_i7,0.657674154983321
TRINITY_DN3030_c0_g1::TRINITY_DN3030_c0_g1_i1,-0.300345095673641
TRINITY_DN5909_c0_g1::TRINITY_DN5909_c0_g1_i5,0.480601645646241
TRINITY_DN21118_c1_g1::TRINITY_DN21118_c1_g1_i1,0.981795634058117
TRINITY_DN5104_c0_g1::TRINITY_DN5104_c0_g1_i13,0.548461365199993
TRINITY_DN582_c0_g1::TRINITY_DN582_c0_g1_i6,1.68720927192569
TRINITY_DN5104_c0_g1::TRINITY_DN5104_c0_g1_i1,0.548461365199993
TRINITY_DN5104_c0_g1::TRINITY_DN5104_c0_g1_i5,0.548461365199993
TRINITY_DN50875_c0_g1::TRINITY_DN50875_c0_g1_i13,0.727427794810136
TRINITY_DN4506_c0_g1::TRINITY_DN4506_c0_g1_i11,-0.655311811425297
TRINITY_DN27136_c0_g1::TRINITY_DN27136_c0_g1_i3,0.711535050631016
TRINITY_DN52010_c0_g1::TRINITY_DN52010_c0_g1_i2,0.543230789459234
TRINITY_DN689_c0_g1::TRINITY_DN689_c0_g1_i22,-0.763443605867439
TRINITY_DN75324_c0_g1::TRINITY_DN75324_c0_g1_i2,-0.571440985665703
TRINITY_DN1174_c0_g1::TRINITY_DN1174_c0_g1_i11,0.863464677174694
TRINITY_DN1623_c5_g1::TRINITY_DN1623_c5_g1_i3,-0.316492914965042
TRINITY_DN12866_c0_g1::TRINITY_DN12866_c0_g1_i1,1.63991570450234
TRINITY_DN11882_c0_g1::TRINITY_DN11882_c0_g1_i5,0.828933161295193
TRINITY_DN3876_c0_g1::TRINITY_DN3876_c0_g1_i4,-0.577708176350929
TRINITY_DN7543_c1_g1::TRINITY_DN7543_c1_g1_i24,-1.07433378596508
TRINITY_DN5651_c0_g1::TRINITY_DN5651_c0_g1_i37,0.858007495138746
TRINITY_DN6522_c0_g2::TRINITY_DN6522_c0_g2_i1,-0.228079943466626
TRINITY_DN36412_c0_g1::TRINITY_DN36412_c0_g1_i27,0.86647100498969
TRINITY_DN4570_c0_g1::TRINITY_DN4570_c0_g1_i8,-0.272753065186134
TRINITY_DN865_c0_g1::TRINITY_DN865_c0_g1_i15,-0.664159755492402
TRINITY_DN7055_c0_g1::TRINITY_DN7055_c0_g1_i3,-0.63060125863127
TRINITY_DN1928_c1_g1::TRINITY_DN1928_c1_g1_i3,-0.382508970598606
TRINITY_DN557_c1_g1::TRINITY_DN557_c1_g1_i1,0.20264526582254
TRINITY_DN8437_c0_g1::TRINITY_DN8437_c0_g1_i1,0.546969288927874
TRINITY_DN350_c0_g1::TRINITY_DN350_c0_g1_i13,0.577336778406715
TRINITY_DN14979_c0_g2::TRINITY_DN14979_c0_g2_i3,0.927218688710021
TRINITY_DN4911_c0_g1::TRINITY_DN4911_c0_g1_i8,0.697463647370135
TRINITY_DN1248_c0_g1::TRINITY_DN1248_c0_g1_i2,-0.491358894166153
TRINITY_DN962_c0_g1::TRINITY_DN962_c0_g1_i27,-0.420343257638981
TRINITY_DN1337_c1_g1::TRINITY_DN1337_c1_g1_i1,-0.365382954452712
TRINITY_DN1626_c0_g1::TRINITY_DN1626_c0_g1_i10,0.24577482068808
TRINITY_DN38138_c1_g1::TRINITY_DN38138_c1_g1_i1,0.563146549278296
TRINITY_DN19490_c0_g1::TRINITY_DN19490_c0_g1_i6,-0.935867722620853
TRINITY_DN6435_c0_g1::TRINITY_DN6435_c0_g1_i14,-0.427472122604942
TRINITY_DN6435_c0_g1::TRINITY_DN6435_c0_g1_i20,-0.427472122604942
TRINITY_DN33_c0_g1::TRINITY_DN33_c0_g1_i8,1.26707412779074
TRINITY_DN99_c0_g1::TRINITY_DN99_c0_g1_i10,-0.439138906345275
TRINITY_DN4430_c0_g1::TRINITY_DN4430_c0_g1_i10,-0.297355455481726
TRINITY_DN806_c0_g2::TRINITY_DN806_c0_g2_i1,0.583620854477539
TRINITY_DN3081_c0_g1::TRINITY_DN3081_c0_g1_i25,-0.559019283017638
TRINITY_DN3844_c0_g1::TRINITY_DN3844_c0_g1_i11,1.40758583278943
TRINITY_DN338_c0_g1::TRINITY_DN338_c0_g1_i2,0.365796357509142
TRINITY_DN30067_c0_g1::TRINITY_DN30067_c0_g1_i1,-0.264602033135498
TRINITY_DN19986_c0_g1::TRINITY_DN19986_c0_g1_i1,0.71823699248762
TRINITY_DN10701_c0_g1::TRINITY_DN10701_c0_g1_i1,-0.416658222986185
TRINITY_DN7595_c0_g1::TRINITY_DN7595_c0_g1_i8,-0.35524772646566
TRINITY_DN7595_c0_g1::TRINITY_DN7595_c0_g1_i15,-0.35524772646566
TRINITY_DN7595_c0_g1::TRINITY_DN7595_c0_g1_i7,-0.35524772646566
TRINITY_DN7817_c0_g1::TRINITY_DN7817_c0_g1_i1,1.36490223925966
TRINITY_DN14_c0_g2::TRINITY_DN14_c0_g2_i2,-0.341478346617453
TRINITY_DN14_c0_g2::TRINITY_DN14_c0_g2_i1,-0.341478346617453
TRINITY_DN2064_c0_g1::TRINITY_DN2064_c0_g1_i6,0.970254564158044
TRINITY_DN3476_c0_g1::TRINITY_DN3476_c0_g1_i3,1.03027831403903
TRINITY_DN1489_c0_g1::TRINITY_DN1489_c0_g1_i2,-0.325044578343404
TRINITY_DN11743_c0_g1::TRINITY_DN11743_c0_g1_i3,0.658803325913074
TRINITY_DN3262_c0_g1::TRINITY_DN3262_c0_g1_i1,-0.361881013866502
TRINITY_DN3262_c0_g1::TRINITY_DN3262_c0_g1_i10,-0.361881013866502
TRINITY_DN3264_c1_g1::TRINITY_DN3264_c1_g1_i3,0.25509001745322
TRINITY_DN7351_c0_g1::TRINITY_DN7351_c0_g1_i26,-0.680104723437971
TRINITY_DN17322_c0_g1::TRINITY_DN17322_c0_g1_i13,1.09798518061791
TRINITY_DN6388_c0_g1::TRINITY_DN6388_c0_g1_i12,-0.367747211588225
TRINITY_DN12875_c0_g1::TRINITY_DN12875_c0_g1_i37,-0.478351333033318
TRINITY_DN2571_c0_g1::TRINITY_DN2571_c0_g1_i13,-0.424138126745926
TRINITY_DN12433_c0_g1::TRINITY_DN12433_c0_g1_i1,0.449110555550696
TRINITY_DN3305_c0_g3::TRINITY_DN3305_c0_g3_i1,-0.367439061856904
TRINITY_DN3682_c0_g1::TRINITY_DN3682_c0_g1_i3,0.415304295968782
TRINITY_DN6579_c0_g1::TRINITY_DN6579_c0_g1_i36,-0.437478062513372
TRINITY_DN9358_c2_g1::TRINITY_DN9358_c2_g1_i6,0.672016818932722
TRINITY_DN15727_c0_g1::TRINITY_DN15727_c0_g1_i9,0.787062893188957
TRINITY_DN8094_c0_g1::TRINITY_DN8094_c0_g1_i1,-0.573612226789211
TRINITY_DN1177_c0_g1::TRINITY_DN1177_c0_g1_i14,-0.364713753750033
TRINITY_DN1246_c0_g1::TRINITY_DN1246_c0_g1_i2,0.506070741515304
TRINITY_DN11041_c0_g2::TRINITY_DN11041_c0_g2_i1,-1.63152152247178
TRINITY_DN20778_c0_g1::TRINITY_DN20778_c0_g1_i8,0.851834907136673
TRINITY_DN6508_c0_g1::TRINITY_DN6508_c0_g1_i1,1.04859286567626
TRINITY_DN5406_c0_g1::TRINITY_DN5406_c0_g1_i5,0.322923073353901
TRINITY_DN2859_c0_g1::TRINITY_DN2859_c0_g1_i6,0.460636743710169
TRINITY_DN5784_c0_g1::TRINITY_DN5784_c0_g1_i19,-0.565317406311711
TRINITY_DN3910_c0_g1::TRINITY_DN3910_c0_g1_i8,-0.29796604919895
TRINITY_DN1458_c0_g1::TRINITY_DN1458_c0_g1_i13,-0.41097323505522
TRINITY_DN42110_c0_g1::TRINITY_DN42110_c0_g1_i16,-0.604869654863442
TRINITY_DN1201_c0_g1::TRINITY_DN1201_c0_g1_i7,-0.286658703052492
TRINITY_DN1404_c0_g1::TRINITY_DN1404_c0_g1_i9,-0.80015359657366
TRINITY_DN3416_c1_g2::TRINITY_DN3416_c1_g2_i2,2.95906205689912
TRINITY_DN14368_c0_g1::TRINITY_DN14368_c0_g1_i1,-0.383823349171594
TRINITY_DN3370_c0_g1::TRINITY_DN3370_c0_g1_i13,-0.317181777962629
TRINITY_DN2528_c1_g1::TRINITY_DN2528_c1_g1_i5,-0.336449666294446
TRINITY_DN4104_c0_g1::TRINITY_DN4104_c0_g1_i2,0.724201605736068
TRINITY_DN210_c0_g1::TRINITY_DN210_c0_g1_i4,1.30243994522496
TRINITY_DN7192_c0_g1::TRINITY_DN7192_c0_g1_i10,-0.251043058519384
TRINITY_DN2975_c0_g1::TRINITY_DN2975_c0_g1_i6,-0.553311787222976
TRINITY_DN4154_c0_g1::TRINITY_DN4154_c0_g1_i5,-0.271195522864159
TRINITY_DN3151_c0_g1::TRINITY_DN3151_c0_g1_i19,0.34241894405634
TRINITY_DN4154_c0_g1::TRINITY_DN4154_c0_g1_i2,-0.271195522864159
TRINITY_DN7001_c0_g1::TRINITY_DN7001_c0_g1_i1,-0.308836138206922
TRINITY_DN4888_c0_g1::TRINITY_DN4888_c0_g1_i1,-0.762692586911456
TRINITY_DN242_c0_g1::TRINITY_DN242_c0_g1_i23,0.826800239389066
TRINITY_DN3068_c0_g1::TRINITY_DN3068_c0_g1_i10,0.495796674813046
TRINITY_DN2867_c0_g1::TRINITY_DN2867_c0_g1_i18,-0.313088637686827
TRINITY_DN1800_c0_g2::TRINITY_DN1800_c0_g2_i2,-0.236035433710607
TRINITY_DN4655_c0_g1::TRINITY_DN4655_c0_g1_i9,-0.755939802189658
TRINITY_DN7929_c0_g1::TRINITY_DN7929_c0_g1_i8,0.819230774379661
TRINITY_DN956_c0_g1::TRINITY_DN956_c0_g1_i5,-0.790107093458543
TRINITY_DN11269_c0_g1::TRINITY_DN11269_c0_g1_i21,-0.510453714220828
TRINITY_DN527_c0_g1::TRINITY_DN527_c0_g1_i12,-0.266371275460029
TRINITY_DN18162_c0_g1::TRINITY_DN18162_c0_g1_i2,-0.427731230380151
TRINITY_DN527_c0_g1::TRINITY_DN527_c0_g1_i11,-0.266371275460029
TRINITY_DN5284_c0_g1::TRINITY_DN5284_c0_g1_i1,0.176863731995774
TRINITY_DN962_c0_g1::TRINITY_DN962_c0_g1_i10,-0.420361065306564
TRINITY_DN9719_c0_g1::TRINITY_DN9719_c0_g1_i1,0.222854078970654
TRINITY_DN9427_c0_g1::TRINITY_DN9427_c0_g1_i19,1.44725602669518
TRINITY_DN293_c0_g1::TRINITY_DN293_c0_g1_i13,-0.351889942467014
TRINITY_DN2867_c0_g1::TRINITY_DN2867_c0_g1_i2,-0.312576225877914
TRINITY_DN5371_c0_g1::TRINITY_DN5371_c0_g1_i2,0.219878199565327
TRINITY_DN3777_c0_g1::TRINITY_DN3777_c0_g1_i10,-0.290799555142696
TRINITY_DN2993_c0_g1::TRINITY_DN2993_c0_g1_i1,0.348002444129542
TRINITY_DN11995_c1_g1::TRINITY_DN11995_c1_g1_i12,-0.567340319888825
TRINITY_DN4365_c1_g2::TRINITY_DN4365_c1_g2_i12,-0.329371554486487
TRINITY_DN4374_c0_g1::TRINITY_DN4374_c0_g1_i14,-0.222855898326977
TRINITY_DN2317_c0_g1::TRINITY_DN2317_c0_g1_i11,0.22153934460807
TRINITY_DN4365_c1_g2::TRINITY_DN4365_c1_g2_i1,-0.329371554486487
TRINITY_DN6351_c0_g1::TRINITY_DN6351_c0_g1_i10,0.336536504976502
TRINITY_DN14998_c0_g1::TRINITY_DN14998_c0_g1_i4,0.580087901682039
TRINITY_DN14998_c0_g1::TRINITY_DN14998_c0_g1_i3,0.580087901682039
TRINITY_DN105_c0_g1::TRINITY_DN105_c0_g1_i35,2.08819932146861
TRINITY_DN379_c0_g1::TRINITY_DN379_c0_g1_i14,-0.398611877985761
TRINITY_DN5783_c0_g2::TRINITY_DN5783_c0_g2_i16,0.919613517898191
TRINITY_DN2031_c0_g1::TRINITY_DN2031_c0_g1_i20,-0.292762194037221
TRINITY_DN2031_c0_g1::TRINITY_DN2031_c0_g1_i22,-0.292762194037221
TRINITY_DN14442_c0_g1::TRINITY_DN14442_c0_g1_i10,0.938339579272853
TRINITY_DN2031_c0_g1::TRINITY_DN2031_c0_g1_i10,-0.292762194037221
TRINITY_DN4843_c0_g1::TRINITY_DN4843_c0_g1_i3,0.272689275482291
TRINITY_DN46148_c0_g1::TRINITY_DN46148_c0_g1_i8,0.674352460491435
TRINITY_DN4311_c0_g1::TRINITY_DN4311_c0_g1_i12,0.21950454167451
TRINITY_DN2531_c0_g1::TRINITY_DN2531_c0_g1_i11,-0.466012384406057
TRINITY_DN5219_c0_g1::TRINITY_DN5219_c0_g1_i10,-0.181258092478598
TRINITY_DN5703_c0_g1::TRINITY_DN5703_c0_g1_i1,-0.197700818096189
TRINITY_DN1383_c0_g1::TRINITY_DN1383_c0_g1_i4,-0.177950327562729
TRINITY_DN7160_c0_g1::TRINITY_DN7160_c0_g1_i1,-0.372932487767969
TRINITY_DN9202_c5_g1::TRINITY_DN9202_c5_g1_i1,0.830609080969043
TRINITY_DN3269_c0_g1::TRINITY_DN3269_c0_g1_i8,0.123338325651847
TRINITY_DN11005_c0_g1::TRINITY_DN11005_c0_g1_i11,-0.414347396785935
TRINITY_DN5368_c0_g1::TRINITY_DN5368_c0_g1_i1,0.303125361473755
TRINITY_DN5206_c0_g1::TRINITY_DN5206_c0_g1_i7,0.298441995383654
TRINITY_DN7880_c0_g1::TRINITY_DN7880_c0_g1_i4,0.311842553527869
TRINITY_DN688_c0_g1::TRINITY_DN688_c0_g1_i3,1.50528211190249
TRINITY_DN291_c0_g1::TRINITY_DN291_c0_g1_i18,-0.742996568953256
TRINITY_DN6680_c0_g1::TRINITY_DN6680_c0_g1_i1,-0.240735751673426
TRINITY_DN4419_c0_g1::TRINITY_DN4419_c0_g1_i3,-0.257306611270643
TRINITY_DN1121_c0_g1::TRINITY_DN1121_c0_g1_i9,-0.214280914876614
TRINITY_DN5138_c0_g1::TRINITY_DN5138_c0_g1_i2,-0.240684977541779
TRINITY_DN7621_c0_g1::TRINITY_DN7621_c0_g1_i1,0.524185203087193
TRINITY_DN8544_c0_g1::TRINITY_DN8544_c0_g1_i3,-0.21629597422144
TRINITY_DN21091_c0_g1::TRINITY_DN21091_c0_g1_i16,0.568362601712836
TRINITY_DN2582_c0_g1::TRINITY_DN2582_c0_g1_i1,-0.259968670064917
TRINITY_DN7520_c0_g1::TRINITY_DN7520_c0_g1_i5,-0.350011988896926
TRINITY_DN15679_c0_g1::TRINITY_DN15679_c0_g1_i14,0.756161539469737
TRINITY_DN3429_c0_g3::TRINITY_DN3429_c0_g3_i1,0.719256848968582
TRINITY_DN13280_c0_g1::TRINITY_DN13280_c0_g1_i1,0.362132335452826
TRINITY_DN1121_c0_g1::TRINITY_DN1121_c0_g1_i4,-0.214105311290015
TRINITY_DN8975_c0_g1::TRINITY_DN8975_c0_g1_i1,-0.560790518729878
TRINITY_DN6568_c0_g1::TRINITY_DN6568_c0_g1_i10,-0.376156905247617
TRINITY_DN6224_c0_g1::TRINITY_DN6224_c0_g1_i2,-0.301484986633088
TRINITY_DN547_c0_g1::TRINITY_DN547_c0_g1_i11,-1.30702898888529
TRINITY_DN105_c0_g1::TRINITY_DN105_c0_g1_i71,0.745390948920178
TRINITY_DN3619_c0_g1::TRINITY_DN3619_c0_g1_i6,-0.265743548835729
TRINITY_DN630_c0_g1::TRINITY_DN630_c0_g1_i3,0.319286948494939
TRINITY_DN5006_c0_g1::TRINITY_DN5006_c0_g1_i10,-1.25333097560358
TRINITY_DN3056_c0_g1::TRINITY_DN3056_c0_g1_i3,-0.188047034372853
TRINITY_DN7882_c0_g1::TRINITY_DN7882_c0_g1_i4,-1.13163664593417
TRINITY_DN1522_c0_g1::TRINITY_DN1522_c0_g1_i10,0.393594571424045
TRINITY_DN43266_c0_g1::TRINITY_DN43266_c0_g1_i11,0.810310694447109
TRINITY_DN139_c0_g1::TRINITY_DN139_c0_g1_i10,0.303344639234371
TRINITY_DN6635_c0_g1::TRINITY_DN6635_c0_g1_i5,0.565149418393288
TRINITY_DN4844_c0_g1::TRINITY_DN4844_c0_g1_i4,0.48550416378743
TRINITY_DN562_c0_g1::TRINITY_DN562_c0_g1_i26,0.912415715034369
TRINITY_DN13973_c0_g1::TRINITY_DN13973_c0_g1_i10,1.12950042528302
TRINITY_DN29_c3_g1::TRINITY_DN29_c3_g1_i10,-0.285211367911393
TRINITY_DN12458_c0_g1::TRINITY_DN12458_c0_g1_i12,-0.736230100061704
TRINITY_DN1522_c0_g1::TRINITY_DN1522_c0_g1_i9,0.701753838489959
TRINITY_DN1869_c0_g1::TRINITY_DN1869_c0_g1_i5,1.13445880059241
